sampleNumber,distToGoal,minDistToGoal,worstCost,temp,maxTemp
2256,8.91153,2.49878,0.0333693,0.000513823,10000
2257,8.91153,2.49878,0.0333693,0.000513823,10000
2258,8.91153,2.49878,0.0333693,0.000513823,10000
2259,8.91153,2.49878,0.0333693,0.000513823,10000
2260,8.91153,2.49878,0.0333693,0.000513823,10000
2261,8.91153,2.49878,0.0333693,0.000513823,10000
2262,8.91153,2.49878,0.0333693,0.000513823,10000
2263,8.91153,2.49878,0.0333693,0.000513823,10000
2264,1.99878,2.49878,0.0333693,0.000513823,10000
2265,1.99878,2.49878,0.0333693,0.000513823,10000
2266,1.99878,2.49878,0.0333693,0.000513823,10000
2267,1.99878,2.49878,0.0333693,0.000513823,10000
2268,1.99878,2.49878,0.0333693,0.000513823,10000
2269,1.99878,2.49878,0.0333693,0.000513823,10000
2270,1.99878,2.49878,0.0333693,0.000513823,10000
2271,7.25934,2.49878,0.0333693,0.000513823,10000
2272,7.25934,2.49878,0.0333693,0.000513823,10000
2273,7.25934,2.49878,0.0333693,0.000513823,10000
2274,1.99878,2.49878,0.0333693,0.000513823,10000
2275,1.99878,2.49878,0.0333693,0.000513823,10000
2276,1.99878,2.49878,0.0333693,0.000513823,10000
2277,1.99878,2.49878,0.0333693,0.000513823,10000
2278,1.99878,2.49878,0.0333693,0.000513823,10000
2279,1.99878,2.49878,0.0333693,0.000513823,10000
2280,1.99878,2.49878,0.0333693,0.000513823,10000
2281,1.99878,2.49878,0.0333693,0.000513823,10000
2282,1.99878,2.49878,0.0333693,0.000513823,10000
2283,1.99878,2.49878,0.0333693,0.000342549,10000
2284,1.99878,2.49878,0.0333693,0.000342549,10000
2285,1.99878,2.49878,0.0333693,0.000342549,10000
2286,1.99878,2.49878,0.0333693,0.000342549,10000
2287,1.99878,2.49878,0.0333693,0.000342549,10000
2288,1.99878,2.49878,0.0333693,0.000342549,10000
2289,1.99878,2.49878,0.0333693,0.000342549,10000
2290,1.99878,2.49878,0.0333693,0.000342549,10000
2291,1.99878,2.49878,0.0333693,0.000342549,10000
2292,1.99878,2.49878,0.0333693,0.000342549,10000
2293,1.99878,2.49878,0.0333693,0.000342549,10000
2294,1.99878,2.49878,0.0333693,0.000342549,10000
2295,1.99878,2.49878,0.0333693,0.000342549,10000
2296,1.99878,2.49878,0.0333693,0.000342549,10000
2297,1.99878,2.49878,0.0333693,0.000342549,10000
2298,7.26383,2.49878,0.0333693,0.000342549,10000
2299,7.26383,2.49878,0.0333693,0.000342549,10000
2300,7.26383,2.49878,0.0333693,0.000342549,10000
2301,7.26383,2.49878,0.0333693,0.000342549,10000
2302,7.26383,2.49878,0.0333693,0.000342549,10000
2303,7.26383,2.49878,0.0333693,0.000342549,10000
2304,1.99878,2.49878,0.0333693,0.000342549,10000
2305,1.99878,2.49878,0.0333693,0.000342549,10000
2306,1.99878,2.49878,0.0333693,0.000342549,10000
2307,1.99878,2.49878,0.0333693,0.000342549,10000
2308,1.99878,2.49878,0.0333693,0.000342549,10000
2309,1.99878,2.49878,0.0333693,0.000342549,10000
2310,7.74376,2.49878,0.0333693,0.000342549,10000
2311,7.74376,2.49878,0.0333693,0.000342549,10000
2312,7.74376,2.49878,0.0333693,0.000342549,10000
2313,7.74376,2.49878,0.0333693,0.000228366,10000
2314,7.74376,2.49878,0.0333693,0.000228366,10000
2315,8.60589,2.49878,0.0333693,0.000228366,10000
2316,8.60589,2.49878,0.0333693,0.000228366,10000
2317,8.60589,2.49878,0.0333693,0.000228366,10000
2318,8.7007,2.49878,0.0333693,0.000228366,10000
2319,4.6868,2.49878,0.0333693,0.000228366,10000
2320,4.6868,2.49878,0.0333693,0.000228366,10000
2321,4.6868,2.49878,0.0333693,0.000228366,10000
2322,9.76895,2.49878,0.0333693,0.000228366,10000
2323,9.76895,2.49878,0.0333693,0.000228366,10000
2324,9.76895,2.49878,0.0333693,0.000228366,10000
2325,9.76895,2.49878,0.0333693,0.000228366,10000
2326,9.76895,2.49878,0.0333693,0.000228366,10000
2327,9.76895,2.49878,0.0333693,0.000228366,10000
2328,9.76895,2.49878,0.0333693,0.000228366,10000
2329,9.76895,2.49878,0.0333693,0.000228366,10000
2330,9.76895,2.49878,0.0333693,0.000228366,10000
2331,7.1415,2.49878,0.0333693,0.000228366,10000
2332,7.1415,2.49878,0.0333693,0.000228366,10000
2333,7.1415,2.49878,0.0333693,0.000228366,10000
2334,7.1415,2.49878,0.0333693,0.000228366,10000
2335,7.1415,2.49878,0.0333693,0.000228366,10000
2336,7.1415,2.49878,0.0333693,0.000228366,10000
2337,7.1415,2.49878,0.0333693,0.000228366,10000
2338,7.1415,2.49878,0.0333693,0.000228366,10000
2339,7.1415,2.49878,0.0333693,0.000228366,10000
2340,7.1415,2.49878,0.0333693,0.000228366,10000
2341,7.1415,2.49878,0.0333693,0.000228366,10000
2342,7.1415,2.49878,0.0333693,0.000228366,10000
2343,7.1415,2.49878,0.0333693,0.000228366,10000
2344,7.1415,2.49878,0.0333693,0.000228366,10000
2345,7.1415,2.49878,0.0333693,0.000228366,10000
2346,7.1415,2.49878,0.0333693,0.000228366,10000
2347,7.1415,2.49878,0.0333693,0.000228366,10000
2348,7.1415,2.49878,0.0333693,0.000228366,10000
2349,7.1415,2.49878,0.0333693,0.000228366,10000
2350,7.1415,2.49878,0.0333693,0.000228366,10000
2351,7.1415,2.49878,0.0333693,0.000152244,10000
2352,7.1415,2.49878,0.0333693,0.000152244,10000
2353,7.1415,2.49878,0.0333693,0.000152244,10000
2354,7.1415,2.49878,0.0333693,0.000152244,10000
2355,7.1415,2.49878,0.0333693,0.000152244,10000
2356,7.1415,2.49878,0.0333693,0.000152244,10000
2357,5.7689,2.49878,0.0333693,0.000152244,10000
2358,5.7689,2.49878,0.0333693,0.000152244,10000
2359,5.7689,2.49878,0.0333693,0.000152244,10000
2360,5.7689,2.49878,0.0333693,0.000152244,10000
2361,5.7689,2.49878,0.0333693,0.000152244,10000
2362,5.7689,2.49878,0.0333693,0.000152244,10000
2363,1.99878,2.49878,0.0333693,0.000152244,10000
2364,1.99878,2.49878,0.0333693,0.000152244,10000
2365,1.99878,2.49878,0.0333693,0.000152244,10000
2366,1.99878,2.49878,0.0333693,0.000152244,10000
2367,1.99878,2.49878,0.0333693,0.000152244,10000
2368,1.99878,2.49878,0.0333693,0.000152244,10000
2369,1.99878,2.49878,0.0333693,0.000152244,10000
2370,1.99878,2.49878,0.0333693,0.000152244,10000
2371,1.99878,2.49878,0.0333693,0.000152244,10000
2372,1.99878,2.49878,0.0333693,0.000152244,10000
2373,1.99878,2.49878,0.0333693,0.000152244,10000
2374,1.99878,2.49878,0.0333693,0.000152244,10000
2375,1.99878,2.49878,0.0333693,0.000152244,10000
2376,7.25489,2.49878,0.0333693,0.000152244,10000
2377,7.25489,2.49878,0.0333693,0.000152244,10000
2378,7.25489,2.49878,0.0333693,0.000152244,10000
2379,7.25489,2.49878,0.0333693,0.000152244,10000
2380,5.37432,2.49878,0.0333693,0.000152244,10000
2381,5.12298,2.49878,0.0333693,0.000152244,10000
2382,5.12298,2.49878,0.0333693,0.000152244,10000
2383,5.12298,2.49878,0.0333693,0.000152244,10000
2384,5.12298,2.49878,0.0333693,0.000152244,10000
2385,5.12298,2.49878,0.0333693,0.000152244,10000
2386,5.12298,2.49878,0.0333693,0.000152244,10000
2387,5.12298,2.49878,0.0333693,0.000152244,10000
2388,5.12298,2.49878,0.0333693,0.000152244,10000
2389,5.12298,2.49878,0.0333693,0.000152244,10000
2390,5.12298,2.49878,0.0333693,0.000152244,10000
2391,5.12298,2.03128,0.0333693,0.000152244,10000
2392,5.12298,2.03128,0.0333693,0.000152244,10000
2393,5.12298,2.03128,0.0333693,0.000152244,10000
2394,9.35875,2.03128,0.0333693,0.000152244,10000
2395,9.35875,2.03128,0.0333693,0.000152244,10000
2396,9.35875,2.03128,0.0333693,0.000152244,10000
2397,9.35875,2.03128,0.0333693,0.000152244,10000
2398,9.35875,2.03128,0.0333693,0.000152244,10000
2399,9.35875,2.03128,0.0333693,0.000152244,10000
2400,9.35875,2.03128,0.0333693,0.000152244,10000
2401,5.32358,2.03128,0.0333693,0.000152244,10000
2402,5.32358,2.03128,0.0333693,0.000152244,10000
2403,5.32358,2.03128,0.0333693,0.000152244,10000
2404,5.32358,2.03128,0.0333693,0.000152244,10000
2405,5.32358,2.03128,0.0333693,0.000152244,10000
2406,5.32358,2.03128,0.0333693,0.000152244,10000
2407,5.32358,2.03128,0.0333693,0.000152244,10000
2408,5.32358,2.03128,0.0333693,0.000152244,10000
2409,5.32358,2.03128,0.0333693,0.000152244,10000
2410,1.53128,2.03128,0.0333693,0.000152244,10000
2411,1.53128,2.03128,0.0333693,0.000152244,10000
2412,1.53128,2.03128,0.0333693,0.000152244,10000
2413,8.62237,2.03128,0.0333693,0.000228366,10000
2414,9.287,2.03128,0.0333693,0.000228366,10000
2415,1.53128,2.03128,0.0333693,0.000228366,10000
2416,1.53128,2.03128,0.0333693,0.000228366,10000
2417,8.00997,2.03128,0.0333693,0.000228366,10000
2418,8.00997,2.03128,0.0333693,0.000228366,10000
2419,8.00997,2.03128,0.0333693,0.000228366,10000
2420,10.4663,2.03128,0.0333693,0.000228366,10000
2421,10.4663,2.03128,0.0333693,0.000228366,10000
2422,4.82325,2.03128,0.0333693,0.000228366,10000
2423,4.82325,2.03128,0.0333693,0.000228366,10000
2424,4.82325,2.03128,0.0333693,0.000228366,10000
2425,4.82325,2.03128,0.0333693,0.000228366,10000
2426,4.82325,2.03128,0.0333693,0.000228366,10000
2427,9.63203,2.03128,0.0333693,0.000228366,10000
2428,10.8194,2.03128,0.0333693,0.000228366,10000
2429,10.8194,2.03128,0.0333693,0.000228366,10000
2430,5.32503,2.03128,0.0333693,0.000228366,10000
2431,8.67796,2.03128,0.0333693,0.000228366,10000
2432,8.67796,2.03128,0.0333693,0.000228366,10000
2433,8.67796,2.03128,0.0333693,0.000228366,10000
2434,8.67796,2.03128,0.0333693,0.000228366,10000
2435,8.67796,2.03128,0.0333693,0.000228366,10000
2436,8.67796,2.03128,0.0333693,0.000228366,10000
2437,11.5458,2.03128,0.0333693,0.000228366,10000
2438,11.5458,2.03128,0.0333693,0.000228366,10000
2439,11.5458,2.03128,0.0333693,0.000228366,10000
2440,11.5458,2.03128,0.0333693,0.000228366,10000
2441,1.53128,2.03128,0.0333693,0.000228366,10000
2442,1.53128,2.03128,0.0333693,0.000228366,10000
2443,1.53128,2.03128,0.0333693,0.000228366,10000
2444,1.53128,2.03128,0.0333693,0.000228366,10000
2445,1.53128,2.03128,0.0333693,0.000228366,10000
2446,1.53128,2.03128,0.0333693,0.000228366,10000
2447,1.53128,2.03128,0.0333693,0.000228366,10000
2448,1.53128,2.03128,0.0333693,0.000228366,10000
2449,1.53128,2.03128,0.0333693,0.000228366,10000
2450,1.53128,2.03128,0.0333693,0.000342549,10000
2451,1.53128,2.03128,0.0333693,0.000342549,10000
2452,1.53128,2.03128,0.0333693,0.000342549,10000
2453,1.53128,2.03128,0.0333693,0.000342549,10000
2454,2.93335,2.03128,0.0333693,0.000342549,10000
2455,2.93335,2.03128,0.0333693,0.000342549,10000
2456,2.93335,2.03128,0.0333693,0.000342549,10000
2457,2.93335,2.03128,0.0333693,0.000342549,10000
2458,2.93335,2.03128,0.0333693,0.000342549,10000
2459,8.00014,2.03128,0.0333693,0.000342549,10000
2460,9.42546,2.03128,0.0333693,0.000342549,10000
2461,9.42546,2.03128,0.0333693,0.000342549,10000
2462,10.8791,2.03128,0.0333693,0.000342549,10000
2463,10.8791,2.03128,0.0333693,0.000342549,10000
2464,10.8791,2.03128,0.0333693,0.000342549,10000
2465,10.8791,2.03128,0.0333693,0.000342549,10000
2466,7.02819,2.03128,0.0333693,0.000342549,10000
2467,7.02819,2.03128,0.0333693,0.000342549,10000
2468,7.02819,2.03128,0.0333693,0.000342549,10000
2469,7.02819,2.03128,0.0333693,0.000342549,10000
2470,7.02819,2.03128,0.0333693,0.000342549,10000
2471,7.02819,2.03128,0.0333693,0.000342549,10000
2472,7.02819,2.03128,0.0333693,0.000342549,10000
2473,7.02819,2.03128,0.0333693,0.000342549,10000
2474,8.78018,2.03128,0.0333693,0.000342549,10000
2475,8.78018,2.03128,0.0333693,0.000342549,10000
2476,8.78018,2.03128,0.0333693,0.000342549,10000
2477,8.78018,2.03128,0.0333693,0.000342549,10000
2478,8.78018,2.03128,0.0333693,0.000342549,10000
2479,8.78018,2.03128,0.0333693,0.000342549,10000
2480,8.78018,2.03128,0.0333693,0.000342549,10000
2481,8.78018,2.03128,0.0333693,0.000342549,10000
2482,8.78018,2.03128,0.0333693,0.000342549,10000
2483,1.53128,2.03128,0.0333693,0.000342549,10000
2484,1.53128,2.03128,0.0333693,0.000342549,10000
2485,8.94228,2.03128,0.0333693,0.000342549,10000
2486,8.94228,2.03128,0.0333693,0.000342549,10000
2487,9.51037,2.03128,0.0333693,0.000342549,10000
2488,9.51037,2.03128,0.0333693,0.000342549,10000
2489,7.41143,2.03128,0.0333693,0.000342549,10000
2490,7.41143,2.03128,0.0333693,0.000342549,10000
2491,7.41143,2.03128,0.0333693,0.000342549,10000
2492,7.41143,2.03128,0.0333693,0.000342549,10000
2493,7.41143,2.03128,0.0333693,0.000342549,10000
2494,7.41143,2.03128,0.0333693,0.000342549,10000
2495,7.41143,2.03128,0.0333693,0.000342549,10000
2496,7.89599,2.03128,0.0333693,0.000342549,10000
2497,10.7481,2.03128,0.0333693,0.000513823,10000
2498,10.7481,2.03128,0.0333693,0.000513823,10000
2499,10.7481,2.03128,0.0333693,0.000513823,10000
2500,10.7481,2.03128,0.0333693,0.000513823,10000
2501,10.7481,2.03128,0.0333693,0.000342549,10000
2502,10.7481,2.03128,0.0333693,0.000342549,10000
2504,10.7481,2.03128,0.0333693,0.000342549,10000
2505,10.7481,2.03128,0.0333693,0.000342549,10000
2506,1.53128,2.03128,0.0333693,0.000342549,10000
2507,1.53128,2.03128,0.0333693,0.000342549,10000
2508,1.53128,2.03128,0.0333693,0.000342549,10000
2509,1.53128,2.03128,0.0333693,0.000342549,10000
2510,1.53128,2.03128,0.0333693,0.000342549,10000
2511,5.35082,2.03128,0.0333693,0.000342549,10000
2512,5.47048,2.03128,0.0333693,0.000342549,10000
2513,5.47048,2.03128,0.0333693,0.000342549,10000
2514,5.47048,2.03128,0.0333693,0.000342549,10000
2515,5.47048,2.03128,0.0333693,0.000342549,10000
2516,11.4172,2.03128,0.0333693,0.000342549,10000
2517,11.4172,2.03128,0.0333693,0.000342549,10000
2518,11.4172,2.03128,0.0333693,0.000228366,10000
2519,11.4172,2.03128,0.0333693,0.000228366,10000
2520,11.4172,2.03128,0.0333693,0.000228366,10000
2521,11.4172,2.03128,0.0333693,0.000228366,10000
2522,11.4172,2.03128,0.0333693,0.000228366,10000
2523,1.53128,2.03128,0.0333693,0.000228366,10000
2524,1.53128,2.03128,0.0333693,0.000228366,10000
2525,5.49773,2.03128,0.0333693,0.000228366,10000
2526,5.49773,2.03128,0.0333693,0.000228366,10000
2527,5.49773,2.03128,0.0333693,0.000228366,10000
2528,1.53128,2.03128,0.0333693,0.000228366,10000
2529,1.53128,2.03128,0.0333693,0.000228366,10000
2530,1.53128,2.03128,0.0333693,0.000228366,10000
2531,5.91447,2.03128,0.0333693,0.000228366,10000
2532,5.91447,2.03128,0.0333693,0.000228366,10000
2533,5.91447,2.03128,0.0333693,0.000228366,10000
2534,5.91447,2.03128,0.0333693,0.000228366,10000
2535,5.91447,2.03128,0.0333693,0.000228366,10000
2536,6.8049,2.03128,0.0333693,0.000228366,10000
2537,5.42846,2.03128,0.0333693,0.000228366,10000
2538,5.42846,2.03128,0.0333693,0.000228366,10000
2539,4.94444,2.03128,0.0333693,0.000228366,10000
2540,4.94444,2.03128,0.0333693,0.000228366,10000
2541,4.94444,2.03128,0.0333693,0.000228366,10000
2542,4.94444,2.03128,0.0333693,0.000228366,10000
2543,4.94444,2.03128,0.0333693,0.000228366,10000
2544,4.94444,2.03128,0.0333693,0.000228366,10000
2545,4.94444,2.03128,0.0333693,0.000228366,10000
2546,4.94444,2.03128,0.0333693,0.000228366,10000
2547,8.88492,2.03128,0.0333693,0.000228366,10000
2548,8.88492,2.03128,0.0333693,0.000228366,10000
2549,8.88492,2.03128,0.0333693,0.000228366,10000
2550,8.88492,2.03128,0.0333693,0.000228366,10000
2551,1.53128,2.03128,0.0333693,0.000228366,10000
2552,1.53128,2.03128,0.0333693,0.000228366,10000
2553,1.53128,2.03128,0.0333693,0.000228366,10000
2554,1.53128,2.03128,0.0333693,0.000228366,10000
2555,9.65562,2.03128,0.0333693,0.000228366,10000
2556,9.65562,2.03128,0.0333693,0.000228366,10000
2557,9.65562,2.03128,0.0333693,0.000228366,10000
2558,9.65562,2.03128,0.0333693,0.000228366,10000
2559,9.65562,2.03128,0.0333693,0.000228366,10000
2560,6.90291,2.03128,0.0333693,0.000342549,10000
2561,8.67036,2.03128,0.0333693,0.000342549,10000
2562,8.67036,2.03128,0.0333693,0.000342549,10000
2563,1.53128,2.03128,0.0333693,0.000342549,10000
2564,1.53128,2.03128,0.0333693,0.000342549,10000
2565,1.53128,2.03128,0.0333693,0.000342549,10000
2566,1.53128,2.03128,0.0333693,0.000342549,10000
2567,1.53128,2.03128,0.0333693,0.000342549,10000
2568,7.13102,2.03128,0.0333693,0.000342549,10000
2569,6.28431,2.03128,0.0333693,0.000342549,10000
2570,6.28431,2.03128,0.0333693,0.000342549,10000
2571,6.28431,2.03128,0.0333693,0.000342549,10000
2572,6.28431,2.03128,0.0333693,0.000342549,10000
2573,6.28431,2.03128,0.0333693,0.000342549,10000
2574,6.28431,2.03128,0.0333693,0.000342549,10000
2575,6.28431,2.03128,0.0333693,0.000228366,10000
2576,4.70335,2.03128,0.0333693,0.000228366,10000
2577,4.70335,2.03128,0.0333693,0.000228366,10000
2578,4.70335,2.03128,0.0333693,0.000228366,10000
2579,10.9728,2.03128,0.0333693,0.000228366,10000
2580,7.62758,2.03128,0.0333693,0.000228366,10000
2581,7.62758,2.03128,0.0333693,0.000228366,10000
2582,7.62758,2.03128,0.0333693,0.000228366,10000
2583,7.62758,2.03128,0.0333693,0.000228366,10000
2584,8.69201,2.03128,0.0333693,0.000228366,10000
2585,5.89846,2.03128,0.0333693,0.000228366,10000
2586,5.89846,2.03128,0.0333693,0.000228366,10000
2587,5.89846,2.03128,0.0333693,0.000228366,10000
2588,5.89846,2.03128,0.0333693,0.000228366,10000
2589,5.89846,2.03128,0.0333693,0.000228366,10000
2590,5.89846,2.03128,0.0333693,0.000228366,10000
2591,5.89846,2.03128,0.0333693,0.000228366,10000
2592,4.95367,2.03128,0.0333693,0.000228366,10000
2593,4.95367,2.03128,0.0333693,0.000228366,10000
2594,9.12158,2.03128,0.0333693,0.000228366,10000
2595,11.1476,2.03128,0.0333693,0.000228366,10000
2596,11.1476,2.03128,0.0333693,0.000228366,10000
2597,7.84505,2.03128,0.0333693,0.000228366,10000
2598,5.26348,2.03128,0.0333693,0.000228366,10000
2599,1.53128,2.03128,0.0333693,0.000228366,10000
2600,1.53128,2.03128,0.0333693,0.000228366,10000
2601,1.53128,2.03128,0.0333693,0.000228366,10000
2602,1.53128,2.03128,0.0333693,0.000152244,10000
2603,1.53128,2.03128,0.0333693,0.000152244,10000
2604,9.66603,2.03128,0.0333693,0.000152244,10000
2605,9.66603,2.03128,0.0333693,0.000152244,10000
2606,9.66603,2.03128,0.0333693,0.000152244,10000
2607,9.66603,2.03128,0.0333693,0.000152244,10000
2608,9.44107,2.03128,0.0333693,0.000152244,10000
2609,9.44107,2.03128,0.0333693,0.000152244,10000
2610,9.44107,2.03128,0.0333693,0.000152244,10000
2611,9.44107,2.03128,0.0333693,0.000152244,10000
2612,2.63288,2.03128,0.0333693,0.000152244,10000
2613,2.63288,2.03128,0.0333693,0.000152244,10000
2614,2.63288,2.03128,0.0333693,0.000152244,10000
2615,2.63288,2.03128,0.0333693,0.000152244,10000
2616,2.63288,2.03128,0.0333693,0.000152244,10000
2617,2.63288,2.03128,0.0333693,0.000152244,10000
2618,2.63288,2.03128,0.0333693,0.000152244,10000
2619,2.63288,2.03128,0.0333693,0.000152244,10000
2620,2.63288,2.03128,0.0333693,0.000152244,10000
2621,2.63288,2.03128,0.0333693,0.000152244,10000
2622,5.13325,2.03128,0.0333693,0.000152244,10000
2623,5.13325,2.03128,0.0333693,0.000152244,10000
2624,6.94777,2.03128,0.0333693,0.000152244,10000
2625,6.94777,2.03128,0.0333693,0.000152244,10000
2626,6.94777,2.03128,0.0333693,0.000152244,10000
2627,6.94777,2.03128,0.0333693,0.000152244,10000
2628,6.94777,2.03128,0.0333693,0.000152244,10000
2629,6.94777,2.03128,0.0333693,0.000152244,10000
2630,6.94777,2.03128,0.0333693,0.000152244,10000
2631,6.94777,2.03128,0.0333693,0.000152244,10000
2632,9.39709,2.03128,0.0333693,0.000152244,10000
2633,9.39709,2.03128,0.0333693,0.000152244,10000
2634,9.39709,2.03128,0.0333693,0.000152244,10000
2635,9.39709,2.03128,0.0333693,0.000152244,10000
2636,9.39709,2.03128,0.0333693,0.000152244,10000
2637,1.53128,2.03128,0.0333693,0.000152244,10000
2638,1.53128,2.03128,0.0333693,0.000152244,10000
2639,1.53128,2.03128,0.0333693,0.000152244,10000
2640,5.30243,2.03128,0.0333693,0.000152244,10000
2641,5.30243,2.03128,0.0333693,0.000152244,10000
2642,5.8462,2.03128,0.0333693,0.000152244,10000
2643,5.8462,2.03128,0.0333693,0.000152244,10000
2644,5.8462,2.03128,0.0333693,0.000152244,10000
2645,5.8462,2.03128,0.0333693,0.000152244,10000
2646,5.8462,2.03128,0.0333693,0.000152244,10000
2647,6.51235,2.03128,0.0333693,0.000152244,10000
2648,6.51235,2.03128,0.0333693,0.000152244,10000
2649,6.51235,2.03128,0.0333693,0.000152244,10000
2650,4.17684,2.03128,0.0333693,0.000152244,10000
2651,7.57553,2.03128,0.0333693,0.000228366,10000
2652,7.57553,2.03128,0.0333693,0.000228366,10000
2653,1.53128,2.03128,0.0333693,0.000228366,10000
2654,1.53128,2.03128,0.0333693,0.000228366,10000
2655,1.53128,2.03128,0.0333693,0.000228366,10000
2656,1.53128,2.03128,0.0333693,0.000228366,10000
2657,1.53128,2.03128,0.0333693,0.000228366,10000
2658,5.18329,2.03128,0.0333693,0.000228366,10000
2659,5.18329,2.03128,0.0333693,0.000228366,10000
2660,5.18329,2.03128,0.0333693,0.000228366,10000
2661,5.18329,2.03128,0.0333693,0.000228366,10000
2662,5.18329,2.03128,0.0333693,0.000228366,10000
2663,5.18329,2.03128,0.0333693,0.000228366,10000
2664,5.18329,2.03128,0.0333693,0.000228366,10000
2665,5.18329,2.03128,0.0333693,0.000228366,10000
2666,5.18329,2.03128,0.0333693,0.000228366,10000
2667,5.18329,2.03128,0.0333693,0.000228366,10000
2668,5.18329,2.03128,0.0333693,0.000228366,10000
2669,5.18329,2.03128,0.0333693,0.000228366,10000
2670,5.18329,2.03128,0.0333693,0.000228366,10000
2671,9.37018,2.03128,0.0333693,0.000228366,10000
2672,1.53128,2.03128,0.0333693,0.000228366,10000
2673,1.53128,2.03128,0.0333693,0.000228366,10000
2674,1.53128,2.03128,0.0333693,0.000228366,10000
2675,1.53128,2.03128,0.0333693,0.000228366,10000
2676,9.10239,2.03128,0.0333693,0.000228366,10000
2677,9.10239,2.03128,0.0333693,0.000228366,10000
2678,7.46902,2.03128,0.0333693,0.000228366,10000
2679,7.46902,2.03128,0.0333693,0.000228366,10000
2680,7.46902,2.03128,0.0333693,0.000228366,10000
2681,7.46902,2.03128,0.0333693,0.000228366,10000
2682,7.46902,2.03128,0.0333693,0.000228366,10000
2683,7.46902,2.03128,0.0333693,0.000228366,10000
2684,7.46902,2.03128,0.0333693,0.000228366,10000
2685,7.46902,2.03128,0.0333693,0.000228366,10000
2686,6.3923,2.03128,0.0333693,0.000228366,10000
2687,6.3923,2.03128,0.0333693,0.000228366,10000
2688,6.3923,2.03128,0.0333693,0.000228366,10000
2689,6.3923,2.03128,0.0333693,0.000228366,10000
2690,6.3923,2.03128,0.0333693,0.000228366,10000
2691,6.3923,2.03128,0.0333693,0.000228366,10000
2692,6.3923,2.03128,0.0333693,0.000228366,10000
2693,6.3923,2.03128,0.0333693,0.000228366,10000
2694,8.7507,2.03128,0.0333693,0.000228366,10000
2695,8.7507,2.03128,0.0333693,0.000228366,10000
2696,5.91643,2.03128,0.0333693,0.000228366,10000
2697,5.91643,2.03128,0.0333693,0.000228366,10000
2698,5.91643,2.03128,0.0333693,0.000228366,10000
2699,5.91643,2.03128,0.0333693,0.000228366,10000
2700,7.13851,2.03128,0.0333693,0.000228366,10000
2701,7.13851,2.03128,0.0333693,0.000228366,10000
2702,7.13851,2.03128,0.0333693,0.000228366,10000
2703,7.13851,2.03128,0.0333693,0.000228366,10000
2704,7.13851,2.03128,0.0333693,0.000228366,10000
2705,7.13851,2.03128,0.0333693,0.000228366,10000
2706,7.13851,2.03128,0.0333693,0.000228366,10000
2707,7.13851,2.03128,0.0333693,0.000228366,10000
2708,7.13851,2.03128,0.0333693,0.000228366,10000
2709,10.8955,2.03128,0.0333693,0.000342549,10000
2710,10.8955,2.03128,0.0333693,0.000342549,10000
2711,9.34673,2.03128,0.0333693,0.000342549,10000
2712,9.34673,2.03128,0.0333693,0.000342549,10000
2713,9.34673,2.03128,0.0333693,0.000342549,10000
2714,9.34673,2.03128,0.0333693,0.000342549,10000
2715,9.34673,2.03128,0.0333693,0.000342549,10000
2716,9.34673,2.03128,0.0333693,0.000342549,10000
2717,9.34673,2.03128,0.0333693,0.000342549,10000
2718,9.34673,2.03128,0.0333693,0.000342549,10000
2719,8.39801,2.03128,0.0333693,0.000342549,10000
2720,8.39801,2.03128,0.0333693,0.000342549,10000
2721,8.39801,2.03128,0.0333693,0.000342549,10000
2722,8.39801,2.03128,0.0333693,0.000342549,10000
2723,8.39801,2.03128,0.0333693,0.000342549,10000
2724,8.39801,2.03128,0.0333693,0.000342549,10000
2725,8.39801,2.03128,0.0333693,0.000342549,10000
2726,8.39801,2.03128,0.0333693,0.000342549,10000
2727,8.39801,2.03128,0.0333693,0.000342549,10000
2728,8.39801,2.03128,0.0333693,0.000342549,10000
2729,8.39801,2.03128,0.0333693,0.000342549,10000
2730,8.39801,2.03128,0.0333693,0.000342549,10000
2731,8.39801,2.03128,0.0333693,0.000342549,10000
2732,8.39801,2.03128,0.0333693,0.000342549,10000
2733,8.39801,2.03128,0.0333693,0.000342549,10000
2734,8.39801,2.03128,0.0333693,0.000342549,10000
2735,8.39801,2.03128,0.0333693,0.000342549,10000
2736,8.39801,2.03128,0.0333693,0.000342549,10000
2737,7.21242,2.03128,0.0333693,0.000342549,10000
2738,7.21242,2.03128,0.0333693,0.000342549,10000
2739,7.21242,2.03128,0.0333693,0.000342549,10000
2740,7.21242,2.03128,0.0333693,0.000342549,10000
2741,7.21242,2.03128,0.0333693,0.000342549,10000
2742,7.21242,2.03128,0.0333693,0.000342549,10000
2743,7.21242,2.03128,0.0333693,0.000342549,10000
2744,10.0901,2.03128,0.0333693,0.000342549,10000
2745,10.0901,2.03128,0.0333693,0.000342549,10000
2746,5.5834,2.03128,0.0333693,0.000342549,10000
2747,9.23603,2.03128,0.0333693,0.000342549,10000
2748,9.23603,2.03128,0.0333693,0.000342549,10000
2749,9.23603,2.03128,0.0333693,0.000342549,10000
2750,4.64707,2.03128,0.0333693,0.000342549,10000
2751,4.64707,2.03128,0.0333693,0.000342549,10000
2752,4.64707,2.03128,0.0333693,0.000342549,10000
2753,4.64707,2.03128,0.0333693,0.000342549,10000
2754,4.64707,2.03128,0.0333693,0.000342549,10000
